t, x1, y1, x2, y2
119791.443553, 71534.349436, -70341.089563, 1374975459.695145, 944949104.155899
119958.433014, 71773.233202, -70448.626693, 1372248520.415085, 948864575.885866
120125.422475, 72012.477048, -70555.914553, 1369510294.331015, 952772234.219541
120292.411936, 72252.080270, -70662.952109, 1366760803.528703, 956672046.691739
120459.401397, 72492.042160, -70769.738326, 1364000070.186796, 960563980.898095
120626.390858, 72732.362008, -70876.272172, 1361228116.576662, 964448004.495328
120793.380320, 72973.039101, -70982.552619, 1358444965.062229, 968324085.201502
120960.369781, 73214.072721, -71088.578637, 1355650638.099826, 972192190.796288
121127.359242, 73455.462149, -71194.349201, 1352845158.238022, 976052289.121225
121294.348703, 73697.206664, -71299.863287, 1350028548.117466, 979904348.079981
121461.338164, 73939.305540, -71405.119873, 1347200830.470724, 983748335.638615
121628.327625, 74181.758048, -71510.117939, 1344362028.122113, 987584219.825836
121795.317086, 74424.563458, -71614.856466, 1341512163.987542, 991411968.733262
121962.306547, 74667.721036, -71719.334440, 1338651261.074346, 995231550.515681
122129.296008, 74911.230045, -71823.550846, 1335779342.481120, 999042933.391310
122296.285469, 75155.089745, -71927.504672, 1332896431.397555, 1002846085.642052
122463.274930, 75399.299392, -72031.194909, 1330002551.104269, 1006640975.613756
122630.264391, 75643.858243, -72134.620548, 1327097724.972642, 1010427571.716477
122797.253852, 75888.765548, -72237.780583, 1324181976.464649, 1014205842.424727
122964.243313, 76134.020555, -72340.674012, 1321255329.132687, 1017975756.277741
123131.232774, 76379.622511, -72443.299833, 1318317806.619410, 1021737281.879726
123298.222235, 76625.570658, -72545.657045, 1315369432.657557, 1025490387.900120
123465.211696, 76871.864237, -72647.744652, 1312410231.069782, 1029235043.073852
123632.201157, 77118.502484, -72749.561658, 1309440225.768483, 1032971216.201592
123799.190618, 77365.484634, -72851.107070, 1306459440.755627, 1036698876.150008
123966.180079, 77612.809918, -72952.379896, 1303467900.122581, 1040417991.852023
124133.169540, 77860.477565, -73053.379149, 1300465628.049935, 1044128532.307067
124300.159001, 78108.486800, -73154.103840, 1297452648.807330, 1047830466.581332
124467.148462, 78356.836847, -73254.552986, 1294428986.753282, 1051523763.808025
124634.137923, 78605.526925, -73354.725603, 1291394666.335007, 1055208393.187621
124801.127384, 78854.556251, -73454.620712, 1288349712.088243, 1058884323.988119
124968.116845, 79103.924041, -73554.237333, 1285294148.637075, 1062551525.545289
125135.106306, 79353.629506, -73653.574491, 1282228000.693754, 1066209967.262929
125302.095767, 79603.671854, -73752.631212, 1279151293.058524, 1069859618.613114
125469.085228, 79854.050291, -73851.406524, 1276064050.619436, 1073500449.136447
125636.074689, 80104.764021, -73949.899458, 1272966298.352172, 1077132428.442310
125803.064150, 80355.812245, -74048.109046, 1269858061.319865, 1080755526.209117
125970.053611, 80607.194159, -74146.034323, 1266739364.672914, 1084369712.184559
126137.043072, 80858.908958, -74243.674326, 1263610233.648806, 1087974956.185858
126304.032533, 81110.955836, -74341.028095, 1260470693.571930, 1091571228.100013
126471.021994, 81363.333980, -74438.094670, 1257320769.853396, 1095158497.884051
126638.011455, 81616.042578, -74534.873097, 1254160487.990850, 1098736735.565274
126805.000916, 81869.080814, -74631.362420, 1250989873.568287, 1102305911.241506
126971.990377, 82122.447867, -74727.561689, 1247808952.255868, 1105865995.081342
127138.979838, 82376.142918, -74823.469953, 1244617749.809734, 1109416957.324393
127305.969299, 82630.165141, -74919.086266, 1241416292.071817, 1112958768.281536
127472.958760, 82884.513708, -75014.409683, 1238204604.969654, 1116491398.335155
127639.948221, 83139.187792, -75109.439260, 1234982714.516197, 1120014817.939391
127806.937682, 83394.186557, -75204.174059, 1231750646.809626, 1123528997.620385
127973.927143, 83649.509171, -75298.613140, 1228508428.033157, 1127033907.976523
128140.916605, 83905.154793, -75392.755568, 1225256084.454855, 1130529519.678682
128307.906066, 84161.122584, -75486.600410, 1221993642.427437, 1134015803.470469
128474.895527, 84417.411700, -75580.146735, 1218721128.388087, 1137492730.168472
128641.884988, 84674.021295, -75673.393614, 1215438568.858258, 1140960270.662494
128808.874449, 84930.950521, -75766.340120, 1212145990.443482, 1144418395.915805
128975.863910, 85188.198525, -75858.985330, 1208843419.833175, 1147867076.965375
129142.853371, 85445.764454, -75951.328323, 1205530883.800443, 1151306284.922121
129309.842832, 85703.647451, -76043.368177, 1202208409.201884, 1154735990.971148
129476.832293, 85961.846656, -76135.103978, 1198876022.977397, 1158156166.371988
129643.821754, 86220.361208, -76226.534810, 1195533752.149981, 1161566782.458840
129810.811215, 86479.190241, -76317.659762, 1192181623.825540, 1164967810.640810
129977.800676, 86738.332888, -76408.477922, 1188819665.192682, 1168359222.402153
